Version	nRows	nSubsetRows	RecordSize	nHits	CpuTraverse	CpuAvgMerge	nRestricted	nHitVectors	nAltVectors	nFreqVectors	HitVectorsSize	AltVectorsSize	FreqVectorsSize	CoreCount
REL	38372.470	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.474	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.478	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.482	337832	337832	100	337832	0.047	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.486	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.491	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.495	337832	337832	100	337832	0.031	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.499	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.503	337832	337832	100	337832	0.016	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.507	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.512	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.516	337832	337832	100	337832	0.031	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.520	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.525	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.529	337832	337832	100	337832	0.047	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.533	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.538	337832	337832	100	337832	0.047	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.542	337832	337832	100	337832	0.000	0.000	0	1	0	0	0	0	0	0	0	4	0
REL	38372.546	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.551	337832	337832	100	337832	0.047	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.556	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.560	337832	337832	100	337832	0.016	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.564	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.569	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.572	337832	337832	100	337832	0.047	0.000	0	1	0	0	64	0	0	0	64	4	0
